file_name,relative_path,file_type,data_scope,row_count,column_count,database_or_json_objects,file_size_bytes,sha256,analysis_date_utc,suspected_grain,candidate_primary_key,candidate_foreign_keys,patient_identifier_available,event_date_available,inspection_error
StructureDefinition-us-core-observation-pregnancystatus.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-observation-pregnancystatus.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,117376,74c4de79045131fda6c926cc67c7a0085fca6c911283f67b5831b5d2d18e4a4a,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-screening-assessment.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-observation-screening-assessment.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,164610,c0cf5832e4083cb4fd28a23fd2cddcb3f97e8561217708beb96783debab212c5,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-observation-sexual-orientation.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-observation-sexual-orientation.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,113928,c946ca7ec0f34e036a40a630ae9553ce7e32fe63311dcbf7564472ffe6342b48,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-organization.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-organization.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,125864,f9c1eda9937cf83fa2ebae5f46e86bf973136af5c41604a2ba95434c043f1b9b,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-patient.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-patient.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,194430,3ab5761c8552f34e93fbd5c1501b18885443618ede623073f44e431e88923ac7,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-practitioner.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-practitioner.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,121779,7f57191548f4cd7df700d8935362add6686b86e5bf8e397b9b5fc63c0a2989ce,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-practitionerrole.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-practitionerrole.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,85250,9111140b465bc220f525be9a04e2fa6ee4e592e01197d92b520fde10564f9306,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-procedure.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-procedure.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,102673,b954c2f82d915f9ea43c4105ea92da6bf88b0625b9adcd9ed6c44947f772927e,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-provenance.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-provenance.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,126104,766c5fe016706f9ad70850959296a2d6ad322ceefd6561a78eff26f2098fc4ee,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-pulse-oximetry.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-pulse-oximetry.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,240090,36074fb48ee81e2ad5157fc286714255696c74481a6b2dd38d626378aa2a9b42,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-questionnaireresponse.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-questionnaireresponse.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,112594,4fb314ba1f16ca2d6b92142c6e7d300f6ae534865bfe926cda9dc96b0243412e,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-race.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-race.json,json,external_reference_or_fixture,1,27,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; purpose; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation,55562,79bfb38e8fae8847ac8c8c5cdcc23ed3c39ebbcbc6afe22f588ea3a0d77993cc,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-relatedperson.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-relatedperson.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,56040,58d90ea5ebb61bc950f57baf58932d9b4dc05bede5763b02c8223bd53d860524,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-respiratory-rate.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-respiratory-rate.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,129980,694f80ffa20f752cefef26e5cd7e18fd72ccd98dc8abb391639598e60df2f811,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-servicerequest.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-servicerequest.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,104500,88467f3f5eb98e52e2f937015597657d9d941acae9b7e69a48bb96ce4e4bdc85,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-sex.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-sex.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot,18062,4e33f4fa52782ba505a25eee25859a1350da255ac32e9aa1aebe428378cf3657,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-simple-observation.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-simple-observation.json,json,external_reference_or_fixture,1,25,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot; differential,141340,b8bd3a41d666cc98b6c5bdaf7579c42e6257bdbfc0f06c51aa8652645676f126,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-smokingstatus.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-smokingstatus.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,126735,116e81a94acedd0495900dfa440d58838898e5a58c04a952d6d4c0e7e4099a0f,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-specimen.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-specimen.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,83093,8caaabfece0e7fca5ab44cef3ce37531de48ee657aaa59d46a02f487fc370667,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-treatment-intervention-preference.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-treatment-intervention-preference.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,140650,418d1c66bfc495981e0731ccb4228471ea13e52522d2c9b3a4785bde1006991e,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-tribal-affiliation.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-tribal-affiliation.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot,40141,859d16a177ba8677b8eeb193f85dd10fa7a34838bdf95fed10ceef06f0abc1e2,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-us-core-vital-signs.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-us-core-vital-signs.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; experimental; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; type; baseDefinition; derivation; snapshot,178967,bb4e88e71df85e41740a6188ad2f25b479d7534bc71bc5f357c0c9c51f262cd7,2026-08-28,reference/configuration JSON object,,,True,True,
StructureDefinition-uscdi-requirement.json,external/synthea/src/test/resources/structureDefinitions/r4/uscore7/StructureDefinition-uscdi-requirement.json,json,external_reference_or_fixture,1,26,resourceType; id; text; extension; url; identifier; version; name; title; status; date; publisher; contact; description; jurisdiction; copyright; fhirVersion; mapping; kind; abstract; context; type; baseDefinition; derivation; snapshot,17381,5fac357b9c865030ad5f7a54ae59a4885296843000514fc3194a4d5db7a1392e,2026-08-28,reference/configuration JSON object,,,True,True,
