source_group,source_table,source_file,column_name,data_type,missing_percentage,unique_values,example_values,numeric_min,numeric_q05,numeric_q25,numeric_median,numeric_q75,numeric_q95,numeric_max,date_min,date_max,likely_semantic_role,timing_classification,possible_leakage_risk,missingness_interpretation,data_quality_concerns
raw_synthea,observations,data/raw/synthea/observations.csv,VALUE,str,0.0,1893,50.7 | 53.1 | 0.0,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,ADDRESS,str,0.0,97,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,CITY,str,0.0,58,Fitchburg | FALL RIVER | WORCESTER,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,Id,str,0.0,102,<direct/quasi-identifier values masked>,,,,,,,,,,identifier_or_foreign_key,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,LAT,float64,0.0,94,42.586487 | 41.7093779 | 42.2625621,41.68393816525316,41.707234075,42.083819912500005,42.28807085,42.464838562500006,42.772267785,42.81369325,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,LON,float64,0.0,94,-71.80521 | -71.1460783680883 | -71.8018877,-71.83597786023279,-71.73026490150404,-71.3196115285583,-71.144853813285,-71.07345616761818,-70.87735891050806,-70.658192,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,NAME,str,0.0,96,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,PHONE,str,0.0,97,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,REVENUE,float64,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,constant or all-missing field
raw_synthea,organizations,data/raw/synthea/organizations.csv,STATE,str,0.0,1,MA,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,constant or all-missing field
raw_synthea,organizations,data/raw/synthea/organizations.csv,UTILIZATION,int64,0.0,62,53 | 54 | 7,1.0,1.0,5.25,21.0,65.25,210.4999999999999,1822.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,organizations,data/raw/synthea/organizations.csv,ZIP,int64,0.0,99,1420 | 27205246 | 16071728,1420.0,15463689.1,18085677.0,20717143.5,24295754.5,27231476.3,27604445.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,ADDRESS,str,0.0,31,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,BIRTHDATE,str,0.0,25,<direct/quasi-identifier values masked>,,,,,,,,1925-07-22,2023-07-18,temporal,event_time,CONDITIONAL: require date <= analysis/prediction cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,BIRTHPLACE,str,0.0,30,Danvers  Massachusetts  US | Charlton  Massachusetts  US | New Bedford  Massachusetts  US,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,CITY,str,0.0,20,Quincy | Newburyport | Whitman,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,COUNTY,str,0.0,7,Norfolk County | Essex County | Plymouth County,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,DEATHDATE,str,80.645161,6,<direct/quasi-identifier values masked>,,,,,,,,2005-10-01,2025-07-06,temporal,outcome_or_post_index,HIGH unless used only as target/descriptive endpoint,collected_but_unavailable_or_unknown,high missingness (80.6%); some date values do not parse
raw_synthea,patients,data/raw/synthea/patients.csv,DRIVERS,str,16.129032,26,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,ETHNICITY,str,0.0,2,nonhispanic | hispanic,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,FIPS,float64,12.903226,6,25021.0 | 25009.0 | 25025.0,25005.0,25005.0,25009.0,25017.0,25021.0,25026.4,25027.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,FIRST,str,0.0,30,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,GENDER,str,0.0,2,M | F,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,HEALTHCARE_COVERAGE,float64,0.0,31,0.0 | 9142.72 | 314.29,0.0,249.555,25893.33,218856.25,800424.92,1543295.025,2561092.76,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,HEALTHCARE_EXPENSES,float64,0.0,31,11394.17 | 12700.63 | 36961.44,2671.02,9631.58,21261.43,66799.88,141769.8,559262.365,1349635.29,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,INCOME,int64,0.0,25,103247 | 878354 | 102779,18417.0,18756.0,22713.0,74269.0,108655.0,171664.0,878354.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,Id,str,0.0,31,<direct/quasi-identifier values masked>,,,,,,,,,,identifier_or_foreign_key,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,LAST,str,0.0,30,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,LAT,float64,0.0,31,42.25937201985332 | 42.81308052119067 | 42.09511361404636,41.64626821422019,41.7051734640184,42.05739012012245,42.25937201985332,42.42813378999497,42.739054996925766,42.84610565164186,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,LON,float64,0.0,31,-71.01258393031146 | -70.83892862887681 | -70.96780531615718,-71.86071035579968,-71.60489387222354,-71.35592659258259,-71.14174870097861,-71.02935615041373,-70.88880281969071,-70.67818221486861,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,MAIDEN,str,54.83871,14,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (54.8%)
raw_synthea,patients,data/raw/synthea/patients.csv,MARITAL,str,29.032258,3,M | D | S,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (29.0%)
raw_synthea,patients,data/raw/synthea/patients.csv,MIDDLE,str,9.677419,28,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,PASSPORT,str,25.806452,23,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (25.8%)
raw_synthea,patients,data/raw/synthea/patients.csv,PREFIX,str,22.580645,3,Mr. | Ms. | Mrs.,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (22.6%)
raw_synthea,patients,data/raw/synthea/patients.csv,RACE,str,0.0,4,white | native | black,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,SSN,str,0.0,31,<direct/quasi-identifier values masked>,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,patients,data/raw/synthea/patients.csv,STATE,str,0.0,1,Massachusetts,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,constant or all-missing field
raw_synthea,patients,data/raw/synthea/patients.csv,SUFFIX,float64,100.0,0,,,,,,,,,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (100.0%); constant or all-missing field
raw_synthea,patients,data/raw/synthea/patients.csv,ZIP,int64,0.0,23,2186 | 1950 | 0,0.0,0.0,1841.5,2038.0,2183.0,2735.5,2790.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payer_transitions,data/raw/synthea/payer_transitions.csv,END_DATE,str,0.0,920,2020-12-30T01:11:51Z | 2021-12-29T01:11:51Z | 2022-12-28T01:11:51Z,,,,,,,,1970-01-09,2027-07-27,temporal,event_time,CONDITIONAL: require date <= analysis/prediction cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payer_transitions,data/raw/synthea/payer_transitions.csv,MEMBERID,str,17.094017,821,2d68ad16-268a-478c-9401-932a8fdf2cdb | aee7bbe1-0c45-c028-9f64-c0a245050961 | 5e688e99-61b3-5c88-a32e-64413a27d3e7,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payer_transitions,data/raw/synthea/payer_transitions.csv,OWNER_NAME,str,17.094017,68,Danika134 Bode78 | Kenny207 Fritsch593 | Wallace647 Effertz744,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payer_transitions,data/raw/synthea/payer_transitions.csv,PATIENT,str,0.0,31,<direct/quasi-identifier values masked>,,,,,,,,,,identifier_or_foreign_key,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payer_transitions,data/raw/synthea/payer_transitions.csv,PAYER,str,0.0,10,26aab0cd-6aba-3e1b-ac5b-05c8867e762c | b046940f-1664-3047-bca7-dfa76be352a4 | df166300-5a78-3502-a46a-832842197811,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payer_transitions,data/raw/synthea/payer_transitions.csv,PLAN_OWNERSHIP,str,17.094017,3,Guardian | Self | Spouse,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payer_transitions,data/raw/synthea/payer_transitions.csv,SECONDARY_PAYER,str,91.111111,1,b046940f-1664-3047-bca7-dfa76be352a4,,,,,,,,,,categorical_or_descriptive,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (91.1%); constant or all-missing field
raw_synthea,payer_transitions,data/raw/synthea/payer_transitions.csv,START_DATE,str,0.0,915,2019-12-25T01:11:51Z | 2020-12-30T01:11:51Z | 2021-12-29T01:11:51Z,,,,,,,,1969-01-03,2026-07-29,temporal,event_time,CONDITIONAL: require date <= analysis/prediction cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payers,data/raw/synthea/payers.csv,ADDRESS,float64,100.0,0,<direct/quasi-identifier values masked>,,,,,,,,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (100.0%); constant or all-missing field
raw_synthea,payers,data/raw/synthea/payers.csv,AMOUNT_COVERED,float64,0.0,10,1383164.33 | 9810971.8 | 2553214.95,0.0,2590.776,156677.6575,477780.485,1287412.445,6544981.217499993,9810971.8,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payers,data/raw/synthea/payers.csv,AMOUNT_UNCOVERED,float64,0.0,10,112009.09 | 186927.43 | 96694.79,6574.61,21321.119,100523.36499999999,149744.125,353390.1175,2220845.049999997,3475865.98,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
raw_synthea,payers,data/raw/synthea/payers.csv,CITY,float64,100.0,0,,,,,,,,,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,high missingness (100.0%); constant or all-missing field
raw_synthea,payers,data/raw/synthea/payers.csv,COVERED_ENCOUNTERS,int64,0.0,10,853 | 2254 | 1913,0.0,5.4,62.25,231.5,776.75,2100.5499999999997,2254.0,,,numeric_measure,baseline_or_source_dependent,UNKNOWN until source timing is confirmed,collected_but_unavailable_or_unknown,none observed in univariate profile
